"","Identifier.1","Identifier.2","Compounds.Result.Name","Is.Ref._","Ref..Name","Sample.Dilution","Start","End","Rt","Width","Area.All","Ampl..44","Ampl..45","d.13C.12C","R.13C.12C","Date","Time","AT..13C.12C","FileHeader..Filename"
"2762","10.02.2","3 ul","14:0",0,"CSU CO2",0,876.3,888.7,882.2,12.3,3.389,496,602,-8.634,0.0110837,"4/3/17","12:52:10",1.096217,"10_02_2_Acquisition_3 ul-0001.dxf"
"2770","10.02.2","3 ul","a15:0",0,"CSU CO2",0,955.5,976.9,968.3,21.3,60.472,7517,8994,-16.173,0.0109994,"4/3/17","12:52:10",1.087971,"10_02_2_Acquisition_3 ul-0001.dxf"
"2774","10.02.2","3 ul","15:0",0,"CSU CO2",0,1016.2,1039.4,1022.6,23.2,5.917,611,731,-19.583,0.0109613,"4/3/17","12:52:10",1.084241,"10_02_2_Acquisition_3 ul-0001.dxf"
"2783","10.02.2","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.1,1175.4,1164.5,16.3,6.209,788,1026,71.051,0.0119746,"4/3/17","12:52:10",1.183287,"10_02_2_Acquisition_3 ul-0001.dxf"
"2785","10.02.2","3 ul","16:0",0,"CSU CO2",0,1187.7,1219.5,1198.4,31.8,64.274,7026,8394,-8.548,0.0110846,"4/3/17","12:52:10",1.096311,"10_02_2_Acquisition_3 ul-0001.dxf"
"2789","10.02.2","3 ul","i17:0",0,"CSU CO2",0,1283.9,1298.5,1288.3,14.6,10.02,1146,1352,-29.621,0.010849,"4/3/17","12:52:10",1.073259,"10_02_2_Acquisition_3 ul-0001.dxf"
"2791","10.02.2","3 ul","17:0cy",0,"CSU CO2",0,1309.6,1328.4,1315.7,18.8,17.845,2238,2660,-22.842,0.0109248,"4/3/17","12:52:10",1.080676,"10_02_2_Acquisition_3 ul-0001.dxf"
"2795","10.02.2","3 ul","17:0",0,"CSU CO2",0,1384.6,1426.2,1394,41.6,13.991,1504,1771,-30.522,0.010839,"4/3/17","12:52:10",1.072274,"10_02_2_Acquisition_3 ul-0001.dxf"
"2803","10.02.2","3 ul","18:0",0,"CSU CO2",0,1576.5,1592.6,1582.8,16.1,15.803,1845,2206,-13.712,0.0110269,"4/3/17","12:52:10",1.090663,"10_02_2_Acquisition_3 ul-0001.dxf"
"2816","10.02.2","3 ul","19:0",0,"CSU CO2",0,1858.8,1883.9,1865.5,25.1,17.906,1787,2098,-33.295,0.010808,"4/3/17","12:52:10",1.06924,"10_02_2_Acquisition_3 ul-0001.dxf"
"2822","10.02.2","3 ul","20:4n6",0,"CSU CO2",0,1967.5,1980.9,1972.1,13.4,0.982,104,123,-30.363,0.0108407,"4/3/17","12:52:10",1.072447,"10_02_2_Acquisition_3 ul-0001.dxf"
"2823","10.02.2","3 ul","20:5n3",0,"CSU CO2",0,1989.3,2008.3,1998.5,19,1.717,171,201,-33.594,0.0108046,"4/3/17","12:52:10",1.068912,"10_02_2_Acquisition_3 ul-0001.dxf"
"2857","46.3.2","3 ul","12:0",0,"CSU CO2",0,678.6,698.3,683.4,19.6,15.689,3067,3620,-30.206,0.0108425,"4/3/17","14:11:33",1.072619,"46_3_2_Acquisition_3 ul-0001.dxf"
"2869","46.3.2","3 ul","14:0",0,"CSU CO2",0,888.3,895.1,888.3,6.9,0.653,138,168,-15.731,0.0110043,"4/3/17","14:11:33",1.088455,"46_3_2_Acquisition_3 ul-0001.dxf"
"2876","46.3.2","3 ul","a15:0",0,"CSU CO2",0,954.7,975.8,966.8,21.1,40.575,5241,6450,8.925,0.01128,"4/3/17","14:11:33",1.115417,"46_3_2_Acquisition_3 ul-0001.dxf"
"2879","46.3.2","3 ul","15:0",0,"CSU CO2",0,1009.3,1038.7,1022,29.5,4.64,395,503,22.225,0.0114287,"4/3/17","14:11:33",1.129954,"46_3_2_Acquisition_3 ul-0001.dxf"
"2888","46.3.2","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.3,1174.6,1163.5,16.3,4.341,573,823,183.316,0.0132297,"4/3/17","14:11:33",1.305697,"46_3_2_Acquisition_3 ul-0001.dxf"
"2890","46.3.2","3 ul","16:0",0,"CSU CO2",0,1186.7,1214.5,1195.9,27.8,41.391,5006,6996,198.61,0.0134007,"4/3/17","14:11:33",1.32235,"46_3_2_Acquisition_3 ul-0001.dxf"
"2895","46.3.2","3 ul","i17:0",0,"CSU CO2",0,1296.8,1308.5,1304,11.7,6.39,946,1113,-28.739,0.0108589,"4/3/17","14:11:33",1.074224,"46_3_2_Acquisition_3 ul-0001.dxf"
"2896","46.3.2","3 ul","17:0cy",0,"CSU CO2",0,1308.5,1326.9,1314,18.4,11.677,1541,1896,13.486,0.011331,"4/3/17","14:11:33",1.120402,"46_3_2_Acquisition_3 ul-0001.dxf"
"2900","46.3.2","3 ul","17:0",0,"CSU CO2",0,1383.8,1414.9,1392.8,31.1,9.093,1046,1267,-4.249,0.0111327,"4/3/17","14:11:33",1.101013,"46_3_2_Acquisition_3 ul-0001.dxf"
"2911","46.3.2","3 ul","18:0",0,"CSU CO2",0,1575.2,1591.1,1581.1,15.9,10.587,1257,1906,264.65,0.014139,"4/3/17","14:11:33",1.394192,"46_3_2_Acquisition_3 ul-0001.dxf"
"2923","46.3.2","3 ul","19:0cy",0,"CSU CO2",0,1825.8,1856.8,1846.7,30.9,51.421,4549,5434,-3.333,0.0111429,"4/3/17","14:11:33",1.102014,"46_3_2_Acquisition_3 ul-0001.dxf"
"2924","46.3.2","3 ul","19:0",0,"CSU CO2",0,1856.8,1883.5,1864.5,26.8,16.527,1629,1917,-26.643,0.0108823,"4/3/17","14:11:33",1.076518,"46_3_2_Acquisition_3 ul-0001.dxf"
"2927","46.3.2","3 ul","20:4n6",0,"CSU CO2",0,1956.4,1983,1972.1,26.5,1.474,95,121,30.038,0.011516,"4/3/17","14:11:33",1.138492,"46_3_2_Acquisition_3 ul-0001.dxf"
"2928","46.3.2","3 ul","20:5n3",0,"CSU CO2",0,1988.6,2008.1,1998.5,19.4,1.592,155,185,-6.643,0.0111059,"4/3/17","14:11:33",1.098394,"46_3_2_Acquisition_3 ul-0001.dxf"
"2962","2.8.2","3 ul","12:0",0,"CSU CO2",0,678.6,696,683.6,17.3,16.54,3223,3809,-31.564,0.0108273,"4/3/17","16:12:17",1.071133,"2_8_2_Acquisition_3 ul-0001.dxf"
"2975","2.8.2","3 ul","14:0",0,"CSU CO2",0,878.4,888,882.2,9.6,3.173,541,674,21.752,0.0114234,"4/3/17","16:12:17",1.129437,"2_8_2_Acquisition_3 ul-0001.dxf"
"2981","2.8.2","3 ul","a15:0",0,"CSU CO2",0,956.8,976.4,968.3,19.6,49.215,6985,8440,-2.035,0.0111574,"4/3/17","16:12:17",1.103433,"2_8_2_Acquisition_3 ul-0001.dxf"
"2985","2.8.2","3 ul","15:0",0,"CSU CO2",0,1018.2,1036.8,1022.4,18.6,6.361,609,748,-2.033,0.0111575,"4/3/17","16:12:17",1.103435,"2_8_2_Acquisition_3 ul-0001.dxf"
"2993","2.8.2","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.7,1175.2,1164.5,16.5,9.255,1233,1601,67.205,0.0119316,"4/3/17","16:12:17",1.179089,"2_8_2_Acquisition_3 ul-0001.dxf"
"2995","2.8.2","3 ul","16:0",0,"CSU CO2",0,1188,1218.7,1198.6,30.7,68.84,7432,9548,91.233,0.0122002,"4/3/17","16:12:17",1.205315,"2_8_2_Acquisition_3 ul-0001.dxf"
"2999","2.8.2","3 ul","i17:0",0,"CSU CO2",0,1283.5,1299.6,1287.9,16.1,10.095,1066,1263,-26.288,0.0108863,"4/3/17","16:12:17",1.076906,"2_8_2_Acquisition_3 ul-0001.dxf"
"3001","2.8.2","3 ul","17:0cy",0,"CSU CO2",0,1307.3,1327.8,1314.6,20.5,17.487,2190,2631,-8.824,0.0110815,"4/3/17","16:12:17",1.096009,"2_8_2_Acquisition_3 ul-0001.dxf"
"3005","2.8.2","3 ul","17:0",0,"CSU CO2",0,1383.4,1418.9,1393,35.5,13.065,1439,1717,-15.569,0.0110061,"4/3/17","16:12:17",1.088632,"2_8_2_Acquisition_3 ul-0001.dxf"
"3012","2.8.2","3 ul","18:0",0,"CSU CO2",0,1576.5,1593.6,1583.4,17.1,21.677,2517,3262,79.111,0.0120647,"4/3/17","16:12:17",1.192086,"2_8_2_Acquisition_3 ul-0001.dxf"
"3021","2.8.2","3 ul","19:0cy",0,"CSU CO2",0,1824.4,1859.1,1849.7,34.7,75.379,5930,6973,-21.293,0.0109421,"4/3/17","16:12:17",1.08237,"2_8_2_Acquisition_3 ul-0001.dxf"
"3022","2.8.2","3 ul","19:0",0,"CSU CO2",0,1859.1,1906.7,1865.1,47.7,19.62,1765,2075,-30.151,0.0108431,"4/3/17","16:12:17",1.072679,"2_8_2_Acquisition_3 ul-0001.dxf"
"3025","2.8.2","3 ul","20:4n6",0,"CSU CO2",0,1957.5,1983.8,1972.3,26.3,1.567,106,128,-12.008,0.011046,"4/3/17","16:12:17",1.092527,"2_8_2_Acquisition_3 ul-0001.dxf"
"3026","2.8.2","3 ul","20:5n3",0,"CSU CO2",0,1990.9,2006.6,1997.6,15.7,0.607,60,72,-20.28,0.0109535,"4/3/17","16:12:17",1.083479,"2_8_2_Acquisition_3 ul-0001.dxf"
"3067","11.06.2","3 ul","12:0",0,"CSU CO2",0,678.4,695.8,683.4,17.3,15.588,3069,3622,-31.606,0.0108268,"4/3/17","17:46:56",1.071088,"11_06_2_Acquisition_3 ul-0001.dxf"
"3080","11.06.2","3 ul","14:0",0,"CSU CO2",0,878.8,887.4,881.8,8.6,1.905,324,396,3.592,0.0112204,"4/3/17","17:46:56",1.109586,"11_06_2_Acquisition_3 ul-0001.dxf"
"3086","11.06.2","3 ul","a15:0",0,"CSU CO2",0,956.8,975.4,966.6,18.6,28.027,4182,5082,1.777,0.0112001,"4/3/17","17:46:56",1.107601,"11_06_2_Acquisition_3 ul-0001.dxf"
"3090","11.06.2","3 ul","15:0",0,"CSU CO2",0,1018.2,1026,1021.8,7.7,2.26,347,427,3.545,0.0112198,"4/3/17","17:46:56",1.109534,"11_06_2_Acquisition_3 ul-0001.dxf"
"3099","11.06.2","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.1,1174,1163.3,15.9,3.852,508,690,113.782,0.0124523,"4/3/17","17:46:56",1.229915,"11_06_2_Acquisition_3 ul-0001.dxf"
"3101","11.06.2","3 ul","16:0",0,"CSU CO2",0,1186.9,1216.8,1195.1,29.9,32.518,4134,4986,2.419,0.0112072,"4/3/17","17:46:56",1.108304,"11_06_2_Acquisition_3 ul-0001.dxf"
"3106","11.06.2","3 ul","i17:0",0,"CSU CO2",0,1296.6,1306.3,1301.4,9.6,2.008,269,321,-13.443,0.0110299,"4/3/17","17:46:56",1.090958,"11_06_2_Acquisition_3 ul-0001.dxf"
"3107","11.06.2","3 ul","17:0cy",0,"CSU CO2",0,1306.3,1326.3,1312.7,20.1,10.153,1297,1565,-6.25,0.0111103,"4/3/17","17:46:56",1.098824,"11_06_2_Acquisition_3 ul-0001.dxf"
"3111","11.06.2","3 ul","17:0",0,"CSU CO2",0,1381.9,1417.4,1391.3,35.5,7.814,887,1058,-16.495,0.0109958,"4/3/17","17:46:56",1.087619,"11_06_2_Acquisition_3 ul-0001.dxf"
"3118","11.06.2","3 ul","18:0",0,"CSU CO2",0,1573.8,1589.7,1579.4,15.9,7.41,938,1164,26.387,0.0114752,"4/3/17","17:46:56",1.134503,"11_06_2_Acquisition_3 ul-0001.dxf"
"3126","11.06.2","3 ul","19:0cy",0,"CSU CO2",0,1823.3,1855.3,1844.4,32,38.44,3756,4384,-32.837,0.0108131,"4/3/17","17:46:56",1.069741,"11_06_2_Acquisition_3 ul-0001.dxf"
"3127","11.06.2","3 ul","19:0",0,"CSU CO2",0,1855.3,1904.4,1863.2,49.1,15.921,1545,1813,-33.195,0.0108091,"4/3/17","17:46:56",1.069349,"11_06_2_Acquisition_3 ul-0001.dxf"
"3129","11.06.2","3 ul","20:4n6",0,"CSU CO2",0,1956.4,1979.6,1970.9,23.2,0.651,41,51,-6.599,0.0111064,"4/3/17","17:46:56",1.098443,"11_06_2_Acquisition_3 ul-0001.dxf"
"3130","11.06.2","3 ul","20:5n3",0,"CSU CO2",0,1989.1,2004.7,1996.2,15.7,0.408,45,54,-26.087,0.0108885,"4/3/17","17:46:56",1.077126,"11_06_2_Acquisition_3 ul-0001.dxf"
"3162","6.6.3","3 ul","12:0",0,"CSU CO2",0,678.6,705.2,683.8,26.5,18.35,3279,3865,-31.704,0.0108257,"4/4/17","10:30:47",1.07098,"6_6_3_Acquisition_3 ul-0001.dxf"
"3175","6.6.3","3 ul","14:0",0,"CSU CO2",0,878,889.5,882.2,11.5,4.141,679,829,2.997,0.0112137,"4/4/17","10:30:47",1.108935,"6_6_3_Acquisition_3 ul-0001.dxf"
"3181","6.6.3","3 ul","a15:0",0,"CSU CO2",0,955.3,976.9,969.1,21.5,69.809,9229,11044,-11.002,0.0110572,"4/4/17","10:30:47",1.093627,"6_6_3_Acquisition_3 ul-0001.dxf"
"3185","6.6.3","3 ul","15:0",0,"CSU CO2",0,1017.6,1041,1022.6,23.4,7.275,756,923,-0.529,0.0111743,"4/4/17","10:30:47",1.10508,"6_6_3_Acquisition_3 ul-0001.dxf"
"3192","6.6.3","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1158.5,1174.8,1164.5,16.3,10.943,1349,1669,17.556,0.0113765,"4/4/17","10:30:47",1.124851,"6_6_3_Acquisition_3 ul-0001.dxf"
"3194","6.6.3","3 ul","16:0",0,"CSU CO2",0,1188.2,1218.9,1200.1,30.7,100.719,9819,12133,40.7,0.0116352,"4/4/17","10:30:47",1.150141,"6_6_3_Acquisition_3 ul-0001.dxf"
"3198","6.6.3","3 ul","i17:0",0,"CSU CO2",0,1284.3,1307.5,1288.7,23.2,21.571,1809,2130,-31.603,0.0108269,"4/4/17","10:30:47",1.07109,"6_6_3_Acquisition_3 ul-0001.dxf"
"3199","6.6.3","3 ul","17:0cy",0,"CSU CO2",0,1307.5,1327.6,1315.4,20.1,22.148,2783,3313,-16.963,0.0109905,"4/4/17","10:30:47",1.087107,"6_6_3_Acquisition_3 ul-0001.dxf"
"3203","6.6.3","3 ul","17:0",0,"CSU CO2",0,1384,1420.4,1394.7,36.4,16.083,1649,1953,-24.209,0.0109095,"4/4/17","10:30:47",1.07918,"6_6_3_Acquisition_3 ul-0001.dxf"
"3209","6.6.3","3 ul","18:0",0,"CSU CO2",0,1578.2,1594.5,1584.6,16.3,29.991,3310,4141,38.675,0.0116126,"4/4/17","10:30:47",1.147929,"6_6_3_Acquisition_3 ul-0001.dxf"
"3220","6.6.3","3 ul","19:0cy",0,"CSU CO2",0,1822.7,1862.6,1854,39.9,132.968,8801,10291,-26.068,0.0108887,"4/4/17","10:30:47",1.077146,"6_6_3_Acquisition_3 ul-0001.dxf"
"3221","6.6.3","3 ul","19:0",0,"CSU CO2",0,1862.6,1905.9,1865.7,43.3,21.476,2181,2562,-31.874,0.0108238,"4/4/17","10:30:47",1.070794,"6_6_3_Acquisition_3 ul-0001.dxf"
"3224","6.6.3","3 ul","20:4n6",0,"CSU CO2",0,1957.1,1983.8,1972.1,26.8,2.194,149,176,-30.582,0.0108383,"4/4/17","10:30:47",1.072207,"6_6_3_Acquisition_3 ul-0001.dxf"
"3225","6.6.3","3 ul","20:5n3",0,"CSU CO2",0,1991.4,2005.4,1996.8,14,0.529,50,59,-29.55,0.0108498,"4/4/17","10:30:47",1.073337,"6_6_3_Acquisition_3 ul-0001.dxf"
"3269","2.8.3","3 ul","12:0",0,"CSU CO2",0,678.6,696,683.8,17.3,14.947,2871,3378,-30.611,0.010838,"4/4/17","13:28:49",1.072176,"2_8_3_Acquisition_3 ul-0001.dxf"
"3282","2.8.3","3 ul","14:0",0,"CSU CO2",0,878.4,888.7,882.4,10.2,4.921,842,1012,-9.107,0.0110784,"4/4/17","13:28:49",1.0957,"2_8_3_Acquisition_3 ul-0001.dxf"
"3288","2.8.3","3 ul","a15:0",0,"CSU CO2",0,957.4,977.7,970,20.3,80.145,10226,12125,-16.425,0.0109966,"4/4/17","13:28:49",1.087695,"2_8_3_Acquisition_3 ul-0001.dxf"
"3292","2.8.3","3 ul","15:0",0,"CSU CO2",0,1018.5,1037.3,1022.8,18.8,8.762,920,1107,-12.135,0.0110445,"4/4/17","13:28:49",1.092388,"2_8_3_Acquisition_3 ul-0001.dxf"
"3299","2.8.3","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1159.1,1175.8,1165.8,16.7,15.664,1985,2421,6.036,0.0112477,"4/4/17","13:28:49",1.112258,"2_8_3_Acquisition_3 ul-0001.dxf"
"3301","2.8.3","3 ul","16:0",0,"CSU CO2",0,1189,1220.6,1202,31.6,115.871,10747,12943,10.968,0.0113028,"4/4/17","13:28:49",1.11765,"2_8_3_Acquisition_3 ul-0001.dxf"
"3305","2.8.3","3 ul","i17:0",0,"CSU CO2",0,1285.6,1302.7,1289.5,17.1,15.26,1647,1938,-29.845,0.0108465,"4/4/17","13:28:49",1.073015,"2_8_3_Acquisition_3 ul-0001.dxf"
"3307","2.8.3","3 ul","17:0cy",0,"CSU CO2",0,1307.9,1328.6,1316.5,20.7,23.756,2984,3527,-20.794,0.0109477,"4/4/17","13:28:49",1.082916,"2_8_3_Acquisition_3 ul-0001.dxf"
"3311","2.8.3","3 ul","17:0",0,"CSU CO2",0,1384.4,1419.3,1394.2,34.9,17.504,1939,2281,-25.171,0.0108988,"4/4/17","13:28:49",1.078128,"2_8_3_Acquisition_3 ul-0001.dxf"
"3318","2.8.3","3 ul","18:0",0,"CSU CO2",0,1579.4,1601.4,1586.9,21.9,41.198,4165,5075,15.277,0.011351,"4/4/17","13:28:49",1.12236,"2_8_3_Acquisition_3 ul-0001.dxf"
"3326","2.8.3","3 ul","19:0cy",0,"CSU CO2",0,1824.8,1863.7,1855.1,38.9,128.818,8477,9864,-27.354,0.0108744,"4/4/17","13:28:49",1.07574,"2_8_3_Acquisition_3 ul-0001.dxf"
"3327","2.8.3","3 ul","19:0",0,"CSU CO2",0,1863.7,1907.5,1866.6,43.9,19.84,2028,2377,-30.283,0.0108416,"4/4/17","13:28:49",1.072535,"2_8_3_Acquisition_3 ul-0001.dxf"
"3330","2.8.3","3 ul","20:4n6",0,"CSU CO2",0,1957.7,1990.7,1973,33,2.549,160,187,-28.88,0.0108573,"4/4/17","13:28:49",1.07407,"2_8_3_Acquisition_3 ul-0001.dxf"
"3331","2.8.3","3 ul","20:5n3",0,"CSU CO2",0,1991.6,2006.6,1997.8,15,0.689,67,78,-30.425,0.01084,"4/4/17","13:28:49",1.072379,"2_8_3_Acquisition_3 ul-0001.dxf"
"3367","14.10.1","3 ul","12:0",0,"CSU CO2",0,678.6,705.2,683.4,26.5,16.241,3179,3751,-30.666,0.0108373,"4/4/17","15:08:41",1.072116,"1410_1_Acquisition_3 ul-0001.dxf"
"3377","14.10.1","3 ul","14:0",0,"CSU CO2",0,877.4,888.7,881.6,11.3,1.537,246,320,68.983,0.0119514,"4/4/17","15:08:41",1.181029,"1410_1_Acquisition_3 ul-0001.dxf"
"3382","14.10.1","3 ul","a15:0",0,"CSU CO2",0,956.2,975,966,18.8,24.195,3955,4823,8.594,0.0112763,"4/4/17","15:08:41",1.115055,"1410_1_Acquisition_3 ul-0001.dxf"
"3386","14.10.1","3 ul","15:0",0,"CSU CO2",0,1016.2,1036,1021.2,19.9,2.442,269,330,7.845,0.0112679,"4/4/17","15:08:41",1.114235,"1410_1_Acquisition_3 ul-0001.dxf"
"3391","14.10.1","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1157,1173.5,1162.2,16.5,3.383,440,759,419.758,0.0158732,"4/4/17","15:08:41",1.562515,"1410_1_Acquisition_3 ul-0001.dxf"
"3393","14.10.1","3 ul","16:0",0,"CSU CO2",0,1186.1,1217,1194.6,30.9,34.712,4447,5603,61.311,0.0118657,"4/4/17","15:08:41",1.172653,"1410_1_Acquisition_3 ul-0001.dxf"
"3395","14.10.1","3 ul","i17:0",0,"CSU CO2",0,1280.5,1304.8,1285.3,24.2,7.351,848,1004,-25.813,0.0108916,"4/4/17","15:08:41",1.077426,"1410_1_Acquisition_3 ul-0001.dxf"
"3396","14.10.1","3 ul","17:0cy",0,"CSU CO2",0,1304.8,1325.3,1311.9,20.5,9.49,1376,1661,-5.27,0.0111213,"4/4/17","15:08:41",1.099896,"1410_1_Acquisition_3 ul-0001.dxf"
"3399","14.10.1","3 ul","17:0",0,"CSU CO2",0,1381.3,1416.2,1390.5,34.9,7.67,964,1145,-23.554,0.0109169,"4/4/17","15:08:41",1.079897,"1410_1_Acquisition_3 ul-0001.dxf"
"3404","14.10.1","3 ul","18:0",0,"CSU CO2",0,1573.4,1588.8,1578.8,15.5,7.989,1015,1296,59.587,0.0118464,"4/4/17","15:08:41",1.17077,"1410_1_Acquisition_3 ul-0001.dxf"
"3412","14.10.1","3 ul","19:0cy",0,"CSU CO2",0,1821.6,1854.9,1844,33.2,40.361,4005,4669,-31.36,0.0108296,"4/4/17","15:08:41",1.071357,"1410_1_Acquisition_3 ul-0001.dxf"
"3413","14.10.1","3 ul","19:0",0,"CSU CO2",0,1854.9,1901.5,1862.8,46.6,17.3,1734,2032,-32.108,0.0108212,"4/4/17","15:08:41",1.070538,"1410_1_Acquisition_3 ul-0001.dxf"
"3416","14.10.1","3 ul","20:4n6",0,"CSU CO2",0,1964.4,1988.6,1970.2,24.2,1.016,80,95,-24.12,0.0109105,"4/4/17","15:08:41",1.079278,"1410_1_Acquisition_3 ul-0001.dxf"
"3437","5.9.2","3 ul","12:0",0,"CSU CO2",0,679,695.1,683.6,16.1,2.627,510,601,-30.798,0.0108359,"04/28/17","14:19:04",1.071971,"5_9_2_Acquisition_3 ul-0000.dxf"
"3447","5.9.2","3 ul","14:0",0,"CSU CO2",0,877.8,887.4,881.6,9.6,1.286,223,276,14.483,0.0113421,"04/28/17","14:19:04",1.121492,"5_9_2_Acquisition_3 ul-0000.dxf"
"3453","5.9.2","3 ul","a15:0",0,"CSU CO2",0,955.8,975.2,966.2,19.4,29.307,4213,5087,-5.621,0.0111174,"04/28/17","14:19:04",1.099512,"5_9_2_Acquisition_3 ul-0000.dxf"
"3457","5.9.2","3 ul","15:0",0,"CSU CO2",0,1017,1035.4,1021.2,18.4,2.968,321,393,-0.573,0.0111738,"04/28/17","14:19:04",1.105032,"5_9_2_Acquisition_3 ul-0000.dxf"
"3466","5.9.2","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1157.9,1174,1162.9,16.1,4.412,574,743,62.396,0.0118778,"04/28/17","14:19:04",1.173838,"5_9_2_Acquisition_3 ul-0000.dxf"
"3468","5.9.2","3 ul","16:0",0,"CSU CO2",0,1186.3,1216.6,1195.1,30.3,37.884,4719,6099,97.606,0.0122715,"04/28/17","14:19:04",1.212269,"5_9_2_Acquisition_3 ul-0000.dxf"
"3473","5.9.2","3 ul","i17:0",0,"CSU CO2",0,1296.6,1306.7,1302.3,10,3.573,568,667,-30.847,0.0108353,"04/28/17","14:19:04",1.071918,"5_9_2_Acquisition_3 ul-0000.dxf"
"3474","5.9.2","3 ul","17:0cy",0,"CSU CO2",0,1306.7,1325.7,1312.7,19,11.585,1603,1930,-5.125,0.0111229,"04/28/17","14:19:04",1.100054,"5_9_2_Acquisition_3 ul-0000.dxf"
"3478","5.9.2","3 ul","17:0",0,"CSU CO2",0,1382.1,1404.3,1391.5,22.2,9.175,1177,1401,-17.209,0.0109878,"04/28/17","14:19:04",1.086838,"5_9_2_Acquisition_3 ul-0000.dxf"
"3485","5.9.2","3 ul","18:0",0,"CSU CO2",0,1573.6,1589,1579.2,15.5,8.444,1077,1465,137.176,0.0127139,"04/28/17","14:19:04",1.255424,"5_9_2_Acquisition_3 ul-0000.dxf"
"3494","5.9.2","3 ul","19:0cy",0,"CSU CO2",0,1822.5,1854.2,1843.8,31.8,40.695,3890,4595,-14.479,0.0110183,"04/28/17","14:19:04",1.089824,"5_9_2_Acquisition_3 ul-0000.dxf"
"3495","5.9.2","3 ul","19:0",0,"CSU CO2",0,1854.2,1881.2,1861.8,27,13.471,1365,1604,-29.25,0.0108532,"04/28/17","14:19:04",1.073665,"5_9_2_Acquisition_3 ul-0000.dxf"
"3498","5.9.2","3 ul","20:4n6",0,"CSU CO2",0,1966.9,1977.3,1969.6,10.4,0.458,56,68,-21.45,0.0109404,"04/28/17","14:19:04",1.082199,"5_9_2_Acquisition_3 ul-0000.dxf"
"3499","5.9.2","3 ul","20:5n3",0,"CSU CO2",0,1987,2021.9,1996.2,34.9,2.122,202,237,-30.417,0.0108401,"04/28/17","14:19:04",1.072389,"5_9_2_Acquisition_3 ul-0000.dxf"
"3536","5.9.3","3 ul","12:0",0,"CSU CO2",0,679,696.8,683.4,17.8,2.029,366,433,-30.642,0.0108376,"04/28/17","16:49:51",1.072142,"5_9_3_Acquisition_3 ul-0000.dxf"
"3545","5.9.3","3 ul","14:0",0,"CSU CO2",0,877.8,887.6,881.6,9.8,0.965,165,200,0.993,0.0111913,"04/28/17","16:49:51",1.106744,"5_9_3_Acquisition_3 ul-0000.dxf"
"3550","5.9.3","3 ul","a15:0",0,"CSU CO2",0,955.3,974.4,965.6,19,18.402,2969,3558,-12.866,0.0110364,"04/28/17","16:49:51",1.091589,"5_9_3_Acquisition_3 ul-0000.dxf"
"3554","5.9.3","3 ul","15:0",0,"CSU CO2",0,1016.8,1035.6,1021.2,18.8,2.544,233,284,-7.85,0.0110924,"04/28/17","16:49:51",1.097074,"5_9_3_Acquisition_3 ul-0000.dxf"
"3559","5.9.3","3 ul","16:1n9/i16:0",0,"CSU CO2",0,1157.2,1173.3,1162.2,16.1,3.245,423,525,16.29,0.0113623,"04/28/17","16:49:51",1.123467,"5_9_3_Acquisition_3 ul-0000.dxf"
"3561","5.9.3","3 ul","16:0",0,"CSU CO2",0,1186.1,1216.2,1194.4,30.1,33.207,4244,5304,50.719,0.0117472,"04/28/17","16:49:51",1.161085,"5_9_3_Acquisition_3 ul-0000.dxf"
"3565","5.9.3","3 ul","i17:0",0,"CSU CO2",0,1296.8,1305.2,1300.4,8.4,0.934,141,165,-35.852,0.0107794,"04/28/17","16:49:51",1.066442,"5_9_3_Acquisition_3 ul-0000.dxf"
"3566","5.9.3","3 ul","17:0cy",0,"CSU CO2",0,1305.2,1325.5,1311.9,20.3,9.161,1282,1530,-17.878,0.0109803,"04/28/17","16:49:51",1.086106,"5_9_3_Acquisition_3 ul-0000.dxf"
"3570","5.9.3","3 ul","17:0",0,"CSU CO2",0,1381.3,1416.8,1390.5,35.5,7.945,974,1155,-22.845,0.0109248,"04/28/17","16:49:51",1.080672,"5_9_3_Acquisition_3 ul-0000.dxf"
"3578","5.9.3","3 ul","18:0",0,"CSU CO2",0,1573.6,1589.2,1579,15.7,8.879,1112,1420,57.193,0.0118196,"04/28/17","16:49:51",1.168156,"5_9_3_Acquisition_3 ul-0000.dxf"
"3586","5.9.3","3 ul","19:0cy",0,"CSU CO2",0,1821.9,1854.9,1844.2,33,41.509,3987,4675,-23.498,0.0109175,"04/28/17","16:49:51",1.079959,"5_9_3_Acquisition_3 ul-0000.dxf"
"3587","5.9.3","3 ul","19:0",0,"CSU CO2",0,1854.9,1903.8,1862.2,48.9,14.446,1402,1645,-31.595,0.010827,"04/28/17","16:49:51",1.0711,"5_9_3_Acquisition_3 ul-0000.dxf"
"3590","5.9.3","3 ul","20:4n6",0,"CSU CO2",0,1966.9,1978,1969.6,11.1,0.331,39,47,-30.674,0.0108373,"04/28/17","16:49:51",1.072108,"5_9_3_Acquisition_3 ul-0000.dxf"
